date,channel_id,channel_name,campaign_id,campaign_name,geo_id,market,platform,spend_gbp,impressions,clicks,reach,video_views,currency
2024-10-23,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,131.84,12085,131,9638,7211,GBP
2024-10-23,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,83.7,2434,17,2003,0,GBP
2024-10-23,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,75.86,6289,40,3813,3126,GBP
2024-10-23,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,46.68,8871,25,6211,5769,GBP
2024-10-23,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,73.74,885,75,578,0,GBP
2024-10-23,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,140.26,2259,100,1795,0,GBP
2024-10-23,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,104.42,9705,125,7849,4866,GBP
2024-10-23,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,73.4,2260,19,1464,0,GBP
2024-10-23,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,98.95,8809,51,6043,6252,GBP
2024-10-23,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,43.7,9916,26,6188,6228,GBP
2024-10-23,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,57.48,688,59,442,0,GBP
2024-10-23,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,121.39,1749,59,1367,0,GBP
2024-10-23,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,130.54,13213,155,8715,7791,GBP
2024-10-23,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,87.5,2389,19,1971,0,GBP
2024-10-23,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,64.83,5473,32,3119,2089,GBP
2024-10-23,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,49.59,9796,25,7101,6497,GBP
2024-10-23,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,52.29,658,72,474,0,GBP
2024-10-23,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,116.01,1633,87,1095,0,GBP
2024-10-23,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,147.99,14191,143,10952,6509,GBP
2024-10-23,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,96.21,2579,17,1697,0,GBP
2024-10-23,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,41.06,3332,15,2092,2341,GBP
2024-10-23,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,34.06,6985,21,5560,4828,GBP
2024-10-24,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,144.32,1843,167,1219,0,GBP
2024-10-24,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,230.84,3450,129,2070,0,GBP
2024-10-24,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,226.35,21642,272,16281,8695,GBP
2024-10-24,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,163.51,4747,46,2824,0,GBP
2024-10-24,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,135.49,10842,58,7157,7762,GBP
2024-10-24,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,84.55,15943,44,10846,6063,GBP
2024-10-24,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,117.05,1441,121,982,0,GBP
2024-10-24,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,244.81,3651,188,2286,0,GBP
2024-10-24,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,154.86,16191,203,10235,10634,GBP
2024-10-24,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,138.85,3822,29,3137,0,GBP
2024-10-24,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,127.71,11460,67,9028,8048,GBP
2024-10-24,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,88.79,19271,54,11742,12324,GBP
2024-10-24,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,113.98,1447,108,895,0,GBP
2024-10-24,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,190.3,2875,124,1954,0,GBP
2024-10-24,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,143.24,15241,195,11236,10605,GBP
2024-10-24,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,141.25,4176,33,3188,0,GBP
2024-10-24,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,131.43,10912,75,7947,6777,GBP
2024-10-24,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,82.41,16889,53,12725,11955,GBP
2024-10-24,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,86.68,1103,96,651,0,GBP
2024-10-24,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,245.65,3804,186,2238,0,GBP
2024-10-24,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,146.52,14034,156,8334,8327,GBP
2024-10-24,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,113.98,3114,21,1943,0,GBP
2024-10-24,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,120.86,11119,66,6857,4043,GBP
2024-10-24,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,62.45,12310,33,7478,5956,GBP
2024-10-24,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,83.69,1033,96,794,0,GBP
2024-10-24,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,176.4,2563,95,1660,0,GBP
2024-10-24,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,118.45,10997,131,7957,4580,GBP
2024-10-24,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,103.75,3024,21,2026,0,GBP
2024-10-24,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,97.3,8061,47,4525,4374,GBP
2024-10-24,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,62.59,13950,43,9366,9658,GBP
2024-10-24,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,61.57,783,65,637,0,GBP
2024-10-24,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,139.3,2089,93,1509,0,GBP
2024-10-24,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,117.95,11886,166,8143,6170,GBP
2024-10-24,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,108.83,3070,22,2573,0,GBP
2024-10-24,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,65.06,5201,27,4124,2643,GBP
2024-10-24,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,63.46,12424,46,8018,8367,GBP
2024-10-24,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,64.06,808,69,592,0,GBP
2024-10-24,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,129.58,1839,100,1222,0,GBP
2024-10-24,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,113.98,11016,123,8794,4548,GBP
2024-10-24,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,111.8,3444,30,2091,0,GBP
2024-10-24,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,105.54,8726,43,5339,5245,GBP
2024-10-24,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,58.16,11215,33,8182,7644,GBP
2024-10-24,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,73.1,849,73,523,0,GBP
2024-10-24,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,129.44,1989,99,1640,0,GBP
2024-10-24,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,106.38,11055,116,6170,8060,GBP
2024-10-24,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,125.05,3594,32,2167,0,GBP
2024-10-24,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,95.83,7868,55,6458,5747,GBP
2024-10-24,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,55.09,11051,28,7193,5090,GBP
2024-10-24,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,59.7,753,65,444,0,GBP
2024-10-24,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,135.64,2161,95,1775,0,GBP
2024-10-24,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,114.55,12068,106,8510,8640,GBP
2024-10-24,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,121.52,3677,33,3118,0,GBP
2024-10-24,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,72.22,6641,43,4025,3886,GBP
2024-10-24,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,41.6,8595,24,6094,5582,GBP
2024-10-24,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,55.91,767,71,586,0,GBP
2024-10-24,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,112.43,1723,77,1208,0,GBP
2024-10-24,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,107.38,11430,177,7302,4002,GBP
2024-10-24,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,92.13,2640,17,2210,0,GBP
2024-10-24,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,58.66,4936,35,3615,3520,GBP
2024-10-24,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,52.4,10414,32,7783,4655,GBP
2024-10-25,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,110.98,1325,113,944,0,GBP
2024-10-25,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,419.42,6164,275,5103,0,GBP
2024-10-25,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,197.48,19008,178,12971,11642,GBP
2024-10-25,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,244.31,7126,55,5949,0,GBP
2024-10-25,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,184.71,15196,97,11651,10886,GBP
2024-10-25,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,94.21,20047,70,13078,7543,GBP
2024-10-25,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,85.89,1086,76,679,0,GBP
2024-10-25,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,209.78,3128,142,2120,0,GBP
2024-10-25,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,201.72,19811,285,14065,11910,GBP
2024-10-25,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,124.73,3736,25,2346,0,GBP
2024-10-25,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,103.9,7916,43,5046,4895,GBP
2024-10-25,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,62.08,11127,25,7026,8210,GBP
2024-10-25,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,98.61,1206,106,830,0,GBP
2024-10-25,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,140.38,2002,88,1162,0,GBP
2024-10-25,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,137.26,13112,169,10428,4650,GBP
2024-10-25,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,135.07,3618,35,2607,0,GBP
2024-10-25,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,164.33,14068,87,11248,6396,GBP
2024-10-25,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,68.0,13446,34,10879,7921,GBP
2024-10-25,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,58.84,713,58,426,0,GBP
2024-10-25,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,173.45,2658,126,2053,0,GBP
2024-10-25,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,130.76,13751,199,10495,7097,GBP
2024-10-25,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,125.11,3651,35,2060,0,GBP
2024-10-25,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,91.48,7372,57,6244,2663,GBP
2024-10-25,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,46.56,9218,27,7583,5393,GBP
2024-10-25,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,65.31,866,79,623,0,GBP
2024-10-25,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,187.47,3025,172,2245,0,GBP
2024-10-25,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,113.82,11297,150,9058,3955,GBP
2024-10-25,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,104.35,3179,23,1757,0,GBP
2024-10-25,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,100.19,8092,43,6842,3741,GBP
2024-10-25,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,67.06,13899,41,10462,6534,GBP
2024-10-25,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,58.99,710,54,595,0,GBP
2024-10-25,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,119.57,1967,96,1410,0,GBP
2024-10-25,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,121.04,12355,140,7110,6997,GBP
2024-10-25,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,73.85,2158,15,1790,0,GBP
2024-10-25,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,93.01,7851,44,6204,4812,GBP
2024-10-25,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,41.18,8230,24,6990,6120,GBP
2024-10-25,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,92.22,1141,80,718,0,GBP
2024-10-25,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,141.46,2180,103,1228,0,GBP
2024-10-25,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,87.61,9328,124,6355,6434,GBP
2024-10-25,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,93.0,2661,20,1903,0,GBP
2024-10-25,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,68.31,6470,41,4067,3831,GBP
2024-10-25,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,37.39,7385,20,5815,4433,GBP
2024-10-25,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,58.02,660,49,449,0,GBP
2024-10-25,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,122.35,1792,78,1213,0,GBP
2024-10-25,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,73.37,6943,85,4379,4752,GBP
2024-10-25,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,100.79,2967,30,2047,0,GBP
2024-10-25,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,65.81,5449,32,3773,3852,GBP
2024-10-25,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,57.77,11718,31,6700,5263,GBP
2024-10-25,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,71.48,942,55,697,0,GBP
2024-10-25,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,158.86,2269,109,1285,0,GBP
2024-10-25,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,87.3,8413,120,5811,5496,GBP
2024-10-25,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,123.95,3224,23,2326,0,GBP
2024-10-25,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,71.06,5860,34,4978,2146,GBP
2024-10-25,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,51.26,9828,38,7173,4912,GBP
2024-10-25,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,66.64,867,67,517,0,GBP
2024-10-25,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,136.41,2164,75,1370,0,GBP
2024-10-25,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,74.45,7835,106,4842,4975,GBP
2024-10-25,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,72.97,2059,16,1151,0,GBP
2024-10-25,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,65.97,5526,29,3392,3419,GBP
2024-10-25,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,44.02,8645,22,6535,6028,GBP
2024-10-26,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,129.96,1675,123,1401,0,GBP
2024-10-26,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,248.03,3620,176,2113,0,GBP
2024-10-26,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,211.67,22377,285,12989,15514,GBP
2024-10-26,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,162.67,4484,34,3282,0,GBP
2024-10-26,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,174.34,14130,64,8152,8181,GBP
2024-10-26,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,101.5,19939,64,12788,7786,GBP
2024-10-26,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,67.65,818,68,683,0,GBP
2024-10-26,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,181.04,2666,157,1590,0,GBP
2024-10-26,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,121.5,11556,133,8147,7608,GBP
2024-10-26,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,95.45,2614,23,1529,0,GBP
2024-10-26,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,78.63,6536,30,3670,3247,GBP
2024-10-26,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,67.34,13885,35,10975,6229,GBP
2024-10-26,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,87.43,1148,112,631,0,GBP
2024-10-26,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,178.31,2643,123,2039,0,GBP
2024-10-26,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,164.91,15544,219,9043,8230,GBP
2024-10-26,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,75.12,2322,17,1909,0,GBP
2024-10-26,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,109.91,8786,54,5764,6003,GBP
2024-10-26,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,61.42,12444,37,8733,6267,GBP
2024-10-26,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,60.28,789,53,490,0,GBP
2024-10-26,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,133.39,2292,107,1698,0,GBP
2024-10-26,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,117.76,11092,117,6175,7254,GBP
2024-10-26,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,102.14,2942,27,1944,0,GBP
2024-10-26,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,103.35,8474,55,7143,3232,GBP
2024-10-26,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,57.21,11924,43,7612,4214,GBP
2024-10-26,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,49.8,603,51,384,0,GBP
2024-10-26,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,137.52,2018,90,1205,0,GBP
2024-10-26,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,66.49,6964,81,4379,4454,GBP
2024-10-26,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,66.01,1811,10,1471,0,GBP
2024-10-26,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,84.45,6319,33,5061,3588,GBP
2024-10-26,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,37.74,7631,28,5362,3206,GBP
2024-10-26,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,55.79,631,56,450,0,GBP
2024-10-26,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,108.54,1766,76,1294,0,GBP
2024-10-26,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,64.56,6566,82,5566,2461,GBP
2024-10-26,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,41.5,1199,10,868,0,GBP
2024-10-26,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,64.38,5989,33,4130,4169,GBP
