session_id,anonymous_user_id,customer_id,session_timestamp,session_date,channel_id,channel_name,campaign_id,source,medium,landing_page,device_type,market,is_new_visitor,page_views,session_duration_seconds,lead_created_flag,conversion_flag
S0030292,U008429,,2024-11-24 18:08:00,2024-11-24,CH05,YouTube,CMP_YOU_MAN,youtube,video,/pricing,Desktop,Manchester,1,1,386,0,0
S0030293,U025532,,2024-11-24 02:35:00,2024-11-24,CH05,YouTube,CMP_YOU_LON,youtube,video,/enterprise,Desktop,London,0,6,519,0,0
S0030294,U008818,,2024-11-24 13:44:00,2024-11-24,CH03,Paid Social,CMP_PAI_BIR,meta,paid_social,/solutions,Desktop,Birmingham,1,7,810,0,0
S0030295,U005228,,2024-11-24 08:18:00,2024-11-24,CH04,LinkedIn,CMP_LIN_SHE,linkedin,paid_social,/pricing,Mobile,Sheffield,0,3,99,0,0
S0030296,U010801,,2024-11-24 09:09:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,google,cpc_nonbrand,/resources,Desktop,Liverpool,0,2,345,0,0
S0030297,U024669,,2024-11-24 18:40:00,2024-11-24,CH06,Display,CMP_DIS_LEE,dv360,display,/solutions,Mobile,Leeds,1,1,439,0,0
S0030298,U026803,,2024-11-24 06:03:00,2024-11-24,CH08,Organic Search,CMP_ORG_MAN,google,organic,/pricing,Desktop,Manchester,0,5,61,0,0
S0030299,U021728,,2024-11-24 01:59:00,2024-11-24,CH07,Email,CMP_EMA_BIR,crm,email,/pricing,Mobile,Birmingham,1,6,311,0,0
S0030300,U020059,,2024-11-24 12:14:00,2024-11-24,CH10,Partner,CMP_PAR_GLA,partner,referral,/enterprise,Desktop,Glasgow,1,8,839,0,0
S0030301,U015169,,2024-11-24 06:27:00,2024-11-24,CH03,Paid Social,CMP_PAI_MAN,meta,paid_social,/pricing,Desktop,Manchester,0,1,418,0,0
S0030302,U017308,,2024-11-24 03:40:00,2024-11-24,CH04,LinkedIn,CMP_LIN_BRI,linkedin,paid_social,/enterprise,Desktop,Bristol,0,5,721,0,0
S0030303,U025608,,2024-11-24 18:07:00,2024-11-24,CH08,Organic Search,CMP_ORG_LIV,google,organic,/solutions,Mobile,Liverpool,0,2,84,0,0
S0030304,U010019,,2024-11-24 17:59:00,2024-11-24,CH03,Paid Social,CMP_PAI_MAN,meta,paid_social,/enterprise,Desktop,Manchester,0,7,583,0,0
S0030305,U007577,,2024-11-24 13:17:00,2024-11-24,CH07,Email,CMP_EMA_LIV,crm,email,/pricing,Desktop,Liverpool,1,1,270,0,0
S0030306,U020848,,2024-11-24 19:16:00,2024-11-24,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/enterprise,Desktop,London,1,1,626,0,0
S0030307,U006571,CU001848,2024-11-24 16:10:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/solutions,Desktop,Leeds,1,5,701,1,1
S0030308,U005291,,2024-11-24 00:07:00,2024-11-24,CH05,YouTube,CMP_YOU_EDI,youtube,video,/resources,Desktop,Edinburgh,1,7,274,0,0
S0030309,U009201,,2024-11-24 03:54:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/pricing,Mobile,Birmingham,1,5,185,0,0
S0030310,U007465,,2024-11-24 19:31:00,2024-11-24,CH01,Paid Search - Brand,CMP_PAI_BRI,google,cpc_brand,/solutions,Desktop,Bristol,0,8,752,0,0
S0030311,U029707,,2024-11-24 08:15:00,2024-11-24,CH11,Events,CMP_EVE_CAR,event,offline,/enterprise,Mobile,Cardiff,1,6,188,0,0
S0030312,U024546,,2024-11-24 04:52:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/solutions,Mobile,Manchester,0,5,142,0,0
S0030313,U019485,,2024-11-24 08:41:00,2024-11-24,CH08,Organic Search,CMP_ORG_LON,google,organic,/resources,Mobile,London,0,8,288,0,0
S0030314,U017648,,2024-11-24 13:00:00,2024-11-24,CH08,Organic Search,CMP_ORG_EDI,google,organic,/enterprise,Mobile,Edinburgh,1,8,350,0,0
S0030315,U012579,,2024-11-24 02:30:00,2024-11-24,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/solutions,Mobile,London,0,2,377,0,0
S0030316,U011968,CU001849,2024-11-24 04:47:00,2024-11-24,CH07,Email,CMP_EMA_SHE,crm,email,/solutions,Desktop,Sheffield,1,4,376,1,1
S0030317,U001722,,2024-11-24 12:07:00,2024-11-24,CH01,Paid Search - Brand,CMP_PAI_CAR,google,cpc_brand,/enterprise,Desktop,Cardiff,0,4,43,0,0
S0030318,U020186,,2024-11-24 22:15:00,2024-11-24,CH11,Events,CMP_EVE_MAN,event,offline,/solutions,Desktop,Manchester,1,7,483,0,0
S0030319,U011813,,2024-11-24 21:29:00,2024-11-24,CH09,Direct,CMP_DIR_LEE,(direct),none,/pricing,Desktop,Leeds,0,3,611,0,0
S0030320,U029360,,2024-11-24 15:31:00,2024-11-24,CH07,Email,CMP_EMA_LON,crm,email,/resources,Mobile,London,0,3,578,0,0
S0030321,U021519,,2024-11-24 09:39:00,2024-11-24,CH05,YouTube,CMP_YOU_MAN,youtube,video,/pricing,Mobile,Manchester,1,6,585,0,0
S0030322,U024344,,2024-11-24 20:19:00,2024-11-24,CH08,Organic Search,CMP_ORG_LON,google,organic,/enterprise,Mobile,London,0,4,804,0,0
S0030323,U016044,,2024-11-24 02:52:00,2024-11-24,CH06,Display,CMP_DIS_LON,dv360,display,/enterprise,Desktop,London,1,7,206,0,0
S0030324,U017497,,2024-11-24 23:58:00,2024-11-24,CH10,Partner,CMP_PAR_LON,partner,referral,/pricing,Mobile,London,1,1,348,0,0
S0030325,U006896,,2024-11-24 12:30:00,2024-11-24,CH08,Organic Search,CMP_ORG_LON,google,organic,/enterprise,Mobile,London,0,7,227,0,0
S0030326,U026586,CU001850,2024-11-24 08:48:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/pricing,Desktop,Birmingham,0,2,394,1,1
S0030327,U006228,,2024-11-24 17:47:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/resources,Desktop,Leeds,0,1,474,0,0
S0030328,U026737,,2024-11-24 21:18:00,2024-11-24,CH11,Events,CMP_EVE_EDI,event,offline,/pricing,Mobile,Edinburgh,1,5,627,0,0
S0030329,U029314,,2024-11-24 19:49:00,2024-11-24,CH03,Paid Social,CMP_PAI_BRI,meta,paid_social,/solutions,Desktop,Bristol,0,8,54,0,0
S0030330,U008032,,2024-11-24 03:00:00,2024-11-24,CH03,Paid Social,CMP_PAI_EDI,meta,paid_social,/solutions,Desktop,Edinburgh,0,5,129,0,0
S0030331,U027476,,2024-11-24 14:56:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/resources,Desktop,London,1,4,232,0,0
S0030332,U028548,,2024-11-24 23:02:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/solutions,Mobile,Leeds,1,3,194,0,0
S0030333,U010394,,2024-11-24 04:51:00,2024-11-24,CH08,Organic Search,CMP_ORG_SHE,google,organic,/pricing,Desktop,Sheffield,0,1,77,0,0
S0030334,U022813,,2024-11-24 03:24:00,2024-11-24,CH05,YouTube,CMP_YOU_EDI,youtube,video,/resources,Mobile,Edinburgh,1,1,165,0,0
S0030335,U000678,,2024-11-24 02:59:00,2024-11-24,CH01,Paid Search - Brand,CMP_PAI_SHE,google,cpc_brand,/pricing,Mobile,Sheffield,1,6,386,0,0
S0030336,U027624,,2024-11-24 13:04:00,2024-11-24,CH03,Paid Social,CMP_PAI_MAN,meta,paid_social,/enterprise,Desktop,Manchester,0,7,552,0,0
S0030337,U009323,,2024-11-24 16:49:00,2024-11-24,CH03,Paid Social,CMP_PAI_MAN,meta,paid_social,/enterprise,Desktop,Manchester,1,7,259,0,0
S0030338,U027715,,2024-11-24 02:13:00,2024-11-24,CH10,Partner,CMP_PAR_MAN,partner,referral,/enterprise,Desktop,Manchester,1,2,832,0,0
S0030339,U022113,,2024-11-24 15:27:00,2024-11-24,CH07,Email,CMP_EMA_CAR,crm,email,/solutions,Desktop,Cardiff,1,8,132,0,0
S0030340,U026639,,2024-11-24 02:55:00,2024-11-24,CH04,LinkedIn,CMP_LIN_SHE,linkedin,paid_social,/solutions,Mobile,Sheffield,0,8,820,0,0
S0030341,U005795,,2024-11-24 10:08:00,2024-11-24,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/solutions,Desktop,London,1,5,806,0,0
S0030342,U008162,,2024-11-24 18:14:00,2024-11-24,CH01,Paid Search - Brand,CMP_PAI_BRI,google,cpc_brand,/pricing,Desktop,Bristol,1,3,827,0,0
S0030343,U002140,,2024-11-24 00:56:00,2024-11-24,CH03,Paid Social,CMP_PAI_LIV,meta,paid_social,/resources,Desktop,Liverpool,1,5,817,0,0
S0030344,U010595,,2024-11-24 01:54:00,2024-11-24,CH11,Events,CMP_EVE_BRI,event,offline,/solutions,Desktop,Bristol,1,5,417,0,0
S0030345,U007754,,2024-11-24 07:47:00,2024-11-24,CH06,Display,CMP_DIS_LON,dv360,display,/solutions,Mobile,London,1,1,687,0,0
S0030346,U024050,,2024-11-24 20:35:00,2024-11-24,CH10,Partner,CMP_PAR_BRI,partner,referral,/enterprise,Desktop,Bristol,1,7,581,0,0
S0030347,U013588,,2024-11-24 03:59:00,2024-11-24,CH07,Email,CMP_EMA_LEE,crm,email,/enterprise,Desktop,Leeds,0,2,356,0,0
S0030348,U005609,,2024-11-24 12:57:00,2024-11-24,CH01,Paid Search - Brand,CMP_PAI_BRI,google,cpc_brand,/solutions,Desktop,Bristol,0,7,809,0,0
S0030349,U018746,,2024-11-24 14:03:00,2024-11-24,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/enterprise,Mobile,London,1,6,805,0,0
S0030350,U027754,,2024-11-24 16:04:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/solutions,Tablet,London,0,6,511,0,0
S0030351,U005935,,2024-11-24 15:50:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/solutions,Desktop,Bristol,1,4,783,0,0
S0030352,U005049,,2024-11-24 23:03:00,2024-11-24,CH05,YouTube,CMP_YOU_BRI,youtube,video,/solutions,Desktop,Bristol,0,4,361,0,0
S0030353,U020246,,2024-11-24 01:35:00,2024-11-24,CH11,Events,CMP_EVE_CAR,event,offline,/enterprise,Mobile,Cardiff,1,4,778,0,0
S0030354,U021706,,2024-11-24 09:40:00,2024-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/pricing,Mobile,Birmingham,1,3,166,0,0
S0030355,U015354,,2024-11-25 18:08:00,2024-11-25,CH07,Email,CMP_EMA_SHE,crm,email,/pricing,Mobile,Sheffield,1,5,705,0,0
S0030356,U014636,,2024-11-25 01:55:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/pricing,Desktop,Manchester,1,6,349,0,0
S0030357,U005659,,2024-11-25 08:18:00,2024-11-25,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/pricing,Tablet,London,0,6,794,0,0
S0030358,U009272,,2024-11-25 07:06:00,2024-11-25,CH03,Paid Social,CMP_PAI_BRI,meta,paid_social,/pricing,Mobile,Bristol,0,3,525,0,0
S0030359,U010416,,2024-11-25 05:43:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_LIV,google,cpc_brand,/pricing,Desktop,Liverpool,1,4,469,0,0
S0030360,U020275,,2024-11-25 13:46:00,2024-11-25,CH05,YouTube,CMP_YOU_LON,youtube,video,/pricing,Desktop,London,0,7,428,0,0
S0030361,U011126,,2024-11-25 02:50:00,2024-11-25,CH05,YouTube,CMP_YOU_MAN,youtube,video,/solutions,Desktop,Manchester,1,1,785,0,0
S0030362,U004995,,2024-11-25 17:57:00,2024-11-25,CH07,Email,CMP_EMA_MAN,crm,email,/solutions,Desktop,Manchester,1,6,97,0,0
S0030363,U018350,,2024-11-25 08:25:00,2024-11-25,CH05,YouTube,CMP_YOU_LON,youtube,video,/enterprise,Desktop,London,1,7,641,0,0
S0030364,U002428,,2024-11-25 10:01:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/pricing,Mobile,Birmingham,1,2,375,0,0
S0030365,U001147,,2024-11-25 03:11:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/resources,Mobile,Manchester,1,1,232,0,0
S0030366,U011678,,2024-11-25 12:54:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_GLA,google,cpc_brand,/enterprise,Mobile,Glasgow,1,3,626,0,0
S0030367,U024139,,2024-11-25 00:36:00,2024-11-25,CH09,Direct,CMP_DIR_BRI,(direct),none,/enterprise,Desktop,Bristol,0,8,487,0,0
S0030368,U025433,,2024-11-25 04:24:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_BRI,google,cpc_brand,/resources,Mobile,Bristol,1,4,626,0,0
S0030369,U014152,,2024-11-25 01:32:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/solutions,Desktop,Leeds,1,4,735,0,0
S0030370,U014136,,2024-11-25 08:13:00,2024-11-25,CH08,Organic Search,CMP_ORG_GLA,google,organic,/pricing,Desktop,Glasgow,1,6,751,0,0
S0030371,U013521,,2024-11-25 22:34:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_GLA,google,cpc_brand,/resources,Desktop,Glasgow,1,3,24,0,0
S0030372,U014759,,2024-11-25 07:26:00,2024-11-25,CH09,Direct,CMP_DIR_BIR,(direct),none,/pricing,Desktop,Birmingham,1,8,261,0,0
S0030373,U027798,,2024-11-25 19:01:00,2024-11-25,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/pricing,Mobile,London,1,6,438,0,0
S0030374,U010271,,2024-11-25 08:42:00,2024-11-25,CH08,Organic Search,CMP_ORG_GLA,google,organic,/solutions,Desktop,Glasgow,0,3,174,0,0
S0030375,U027129,,2024-11-25 19:21:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,google,cpc_nonbrand,/pricing,Mobile,Liverpool,1,3,410,0,0
S0030376,U011855,,2024-11-25 13:59:00,2024-11-25,CH08,Organic Search,CMP_ORG_GLA,google,organic,/pricing,Mobile,Glasgow,0,3,814,0,0
S0030377,U029266,,2024-11-25 23:49:00,2024-11-25,CH06,Display,CMP_DIS_LEE,dv360,display,/pricing,Desktop,Leeds,1,3,81,0,0
S0030378,U027100,,2024-11-25 17:51:00,2024-11-25,CH10,Partner,CMP_PAR_GLA,partner,referral,/pricing,Mobile,Glasgow,1,7,354,0,0
S0030379,U019888,,2024-11-25 02:09:00,2024-11-25,CH08,Organic Search,CMP_ORG_CAR,google,organic,/enterprise,Mobile,Cardiff,1,8,92,0,0
S0030380,U005476,,2024-11-25 20:52:00,2024-11-25,CH05,YouTube,CMP_YOU_LON,youtube,video,/pricing,Desktop,London,1,8,751,0,0
S0030381,U013833,,2024-11-25 08:02:00,2024-11-25,CH03,Paid Social,CMP_PAI_BIR,meta,paid_social,/pricing,Desktop,Birmingham,1,3,440,0,0
S0030382,U004721,,2024-11-25 00:05:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/solutions,Mobile,London,1,7,727,0,0
S0030383,U022564,,2024-11-25 15:50:00,2024-11-25,CH03,Paid Social,CMP_PAI_CAR,meta,paid_social,/solutions,Mobile,Cardiff,1,1,520,0,0
S0030384,U022187,,2024-11-25 02:03:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/solutions,Mobile,Manchester,1,1,804,0,0
S0030385,U000878,,2024-11-25 14:03:00,2024-11-25,CH10,Partner,CMP_PAR_LON,partner,referral,/solutions,Mobile,London,1,7,774,0,0
S0030386,U002323,,2024-11-25 19:50:00,2024-11-25,CH06,Display,CMP_DIS_LON,dv360,display,/solutions,Desktop,London,1,3,893,0,0
S0030387,U010315,,2024-11-25 01:00:00,2024-11-25,CH09,Direct,CMP_DIR_LIV,(direct),none,/solutions,Desktop,Liverpool,0,7,355,0,0
S0030388,U024057,,2024-11-25 06:02:00,2024-11-25,CH09,Direct,CMP_DIR_BRI,(direct),none,/solutions,Desktop,Bristol,1,3,621,0,0
S0030389,U017299,,2024-11-25 02:09:00,2024-11-25,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/solutions,Mobile,London,1,1,201,0,0
S0030390,U019934,,2024-11-25 14:24:00,2024-11-25,CH09,Direct,CMP_DIR_LON,(direct),none,/enterprise,Mobile,London,1,3,783,0,0
S0030391,U015609,,2024-11-25 13:52:00,2024-11-25,CH08,Organic Search,CMP_ORG_SHE,google,organic,/solutions,Desktop,Sheffield,1,3,238,0,0
S0030392,U023912,,2024-11-25 09:14:00,2024-11-25,CH11,Events,CMP_EVE_GLA,event,offline,/resources,Desktop,Glasgow,0,7,100,0,0
S0030393,U029112,,2024-11-25 10:35:00,2024-11-25,CH07,Email,CMP_EMA_LEE,crm,email,/enterprise,Desktop,Leeds,1,7,369,0,0
S0030394,U000428,,2024-11-25 23:40:00,2024-11-25,CH04,LinkedIn,CMP_LIN_MAN,linkedin,paid_social,/pricing,Mobile,Manchester,1,8,737,0,0
S0030395,U004127,CU001851,2024-11-25 07:54:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_GLA,google,cpc_brand,/pricing,Desktop,Glasgow,1,1,593,1,1
S0030396,U004769,,2024-11-25 11:27:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/enterprise,Mobile,Manchester,1,7,681,0,0
S0030397,U005046,,2024-11-25 14:55:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_LIV,google,cpc_brand,/enterprise,Desktop,Liverpool,1,6,288,0,0
S0030398,U018135,,2024-11-25 20:15:00,2024-11-25,CH03,Paid Social,CMP_PAI_MAN,meta,paid_social,/pricing,Desktop,Manchester,1,8,876,0,0
S0030399,U003645,,2024-11-25 19:42:00,2024-11-25,CH08,Organic Search,CMP_ORG_GLA,google,organic,/solutions,Desktop,Glasgow,1,2,382,0,0
S0030400,U022519,,2024-11-25 12:05:00,2024-11-25,CH08,Organic Search,CMP_ORG_LEE,google,organic,/pricing,Desktop,Leeds,1,4,217,0,0
S0030401,U005770,,2024-11-25 19:11:00,2024-11-25,CH11,Events,CMP_EVE_LON,event,offline,/pricing,Desktop,London,1,4,231,0,0
S0030402,U009401,,2024-11-25 00:20:00,2024-11-25,CH09,Direct,CMP_DIR_LON,(direct),none,/solutions,Mobile,London,1,4,202,0,0
S0030403,U023311,,2024-11-25 21:45:00,2024-11-25,CH04,LinkedIn,CMP_LIN_CAR,linkedin,paid_social,/solutions,Desktop,Cardiff,1,4,482,0,0
S0030404,U013171,,2024-11-25 00:35:00,2024-11-25,CH11,Events,CMP_EVE_GLA,event,offline,/solutions,Mobile,Glasgow,1,2,90,0,0
S0030405,U027074,,2024-11-25 11:19:00,2024-11-25,CH05,YouTube,CMP_YOU_LEE,youtube,video,/pricing,Mobile,Leeds,0,5,475,0,0
S0030406,U020192,,2024-11-25 05:54:00,2024-11-25,CH07,Email,CMP_EMA_BIR,crm,email,/solutions,Desktop,Birmingham,0,1,30,0,0
S0030407,U018453,,2024-11-25 05:19:00,2024-11-25,CH09,Direct,CMP_DIR_LEE,(direct),none,/resources,Mobile,Leeds,1,8,861,0,0
S0030408,U014177,,2024-11-25 23:48:00,2024-11-25,CH05,YouTube,CMP_YOU_MAN,youtube,video,/solutions,Mobile,Manchester,1,6,265,0,0
S0030409,U018598,,2024-11-25 22:37:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_MAN,google,cpc_brand,/solutions,Mobile,Manchester,1,8,620,0,0
S0030410,U019152,,2024-11-25 11:03:00,2024-11-25,CH09,Direct,CMP_DIR_BIR,(direct),none,/pricing,Desktop,Birmingham,1,5,276,0,0
S0030411,U014146,,2024-11-25 03:53:00,2024-11-25,CH08,Organic Search,CMP_ORG_LIV,google,organic,/pricing,Mobile,Liverpool,0,6,148,0,0
S0030412,U029193,,2024-11-25 23:34:00,2024-11-25,CH03,Paid Social,CMP_PAI_LIV,meta,paid_social,/enterprise,Desktop,Liverpool,0,7,290,0,0
S0030413,U017832,,2024-11-25 13:49:00,2024-11-25,CH10,Partner,CMP_PAR_CAR,partner,referral,/enterprise,Desktop,Cardiff,1,6,333,0,0
S0030414,U019957,,2024-11-25 00:53:00,2024-11-25,CH03,Paid Social,CMP_PAI_GLA,meta,paid_social,/pricing,Mobile,Glasgow,0,7,615,0,0
S0030415,U008670,,2024-11-25 21:37:00,2024-11-25,CH09,Direct,CMP_DIR_LON,(direct),none,/enterprise,Desktop,London,0,3,32,0,0
S0030416,U018547,,2024-11-25 15:33:00,2024-11-25,CH08,Organic Search,CMP_ORG_MAN,google,organic,/solutions,Mobile,Manchester,1,8,258,0,0
S0030417,U025130,,2024-11-25 02:32:00,2024-11-25,CH08,Organic Search,CMP_ORG_BIR,google,organic,/resources,Desktop,Birmingham,1,7,575,0,0
S0030418,U021877,,2024-11-25 03:09:00,2024-11-25,CH03,Paid Social,CMP_PAI_LEE,meta,paid_social,/enterprise,Desktop,Leeds,1,8,21,0,0
S0030419,U009765,,2024-11-25 16:32:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_CAR,google,cpc_brand,/pricing,Desktop,Cardiff,1,5,751,0,0
S0030420,U014915,,2024-11-25 20:55:00,2024-11-25,CH05,YouTube,CMP_YOU_BRI,youtube,video,/enterprise,Desktop,Bristol,1,6,805,0,0
S0030421,U015599,,2024-11-25 23:52:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/resources,Mobile,Leeds,0,3,654,0,0
S0030422,U022452,,2024-11-25 07:31:00,2024-11-25,CH04,LinkedIn,CMP_LIN_EDI,linkedin,paid_social,/pricing,Desktop,Edinburgh,1,8,687,0,0
S0030423,U002769,,2024-11-25 02:02:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_SHE,google,cpc_brand,/resources,Desktop,Sheffield,1,3,763,0,0
S0030424,U024199,,2024-11-25 13:54:00,2024-11-25,CH07,Email,CMP_EMA_MAN,crm,email,/resources,Desktop,Manchester,1,4,710,0,0
S0030425,U000891,,2024-11-25 23:25:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,google,cpc_nonbrand,/solutions,Mobile,Glasgow,1,6,485,0,0
S0030426,U012650,,2024-11-25 00:53:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_MAN,google,cpc_brand,/solutions,Desktop,Manchester,0,1,135,0,0
S0030427,U009848,,2024-11-25 19:30:00,2024-11-25,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/enterprise,Mobile,London,1,7,234,0,0
S0030428,U003810,,2024-11-25 20:47:00,2024-11-25,CH06,Display,CMP_DIS_LON,dv360,display,/enterprise,Mobile,London,1,6,830,0,0
S0030429,U024372,,2024-11-25 02:44:00,2024-11-25,CH10,Partner,CMP_PAR_EDI,partner,referral,/pricing,Desktop,Edinburgh,1,1,584,0,0
S0030430,U022068,,2024-11-25 08:19:00,2024-11-25,CH09,Direct,CMP_DIR_SHE,(direct),none,/resources,Desktop,Sheffield,1,4,97,0,0
S0030431,U021279,,2024-11-25 17:21:00,2024-11-25,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/resources,Mobile,London,0,8,583,0,0
S0030432,U004776,,2024-11-25 06:26:00,2024-11-25,CH09,Direct,CMP_DIR_SHE,(direct),none,/enterprise,Desktop,Sheffield,0,6,276,0,0
S0030433,U025600,,2024-11-25 07:33:00,2024-11-25,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/enterprise,Mobile,London,1,5,401,0,0
S0030434,U023674,,2024-11-25 10:12:00,2024-11-25,CH06,Display,CMP_DIS_CAR,dv360,display,/solutions,Desktop,Cardiff,1,3,320,0,0
S0030435,U011847,,2024-11-25 07:18:00,2024-11-25,CH05,YouTube,CMP_YOU_LEE,youtube,video,/pricing,Desktop,Leeds,1,2,79,0,0
S0030436,U017925,,2024-11-25 22:13:00,2024-11-25,CH04,LinkedIn,CMP_LIN_GLA,linkedin,paid_social,/enterprise,Tablet,Glasgow,1,6,90,0,0
S0030437,U029448,,2024-11-25 11:49:00,2024-11-25,CH07,Email,CMP_EMA_LIV,crm,email,/solutions,Desktop,Liverpool,1,3,169,0,0
S0030438,U013148,,2024-11-25 18:04:00,2024-11-25,CH03,Paid Social,CMP_PAI_SHE,meta,paid_social,/pricing,Mobile,Sheffield,1,4,672,0,0
S0030439,U005415,,2024-11-25 14:51:00,2024-11-25,CH09,Direct,CMP_DIR_LON,(direct),none,/pricing,Mobile,London,1,8,133,0,0
S0030440,U019443,,2024-11-25 22:37:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/enterprise,Mobile,London,0,7,122,0,0
S0030441,U015136,CU001852,2024-11-25 19:59:00,2024-11-25,CH03,Paid Social,CMP_PAI_GLA,meta,paid_social,/pricing,Desktop,Glasgow,0,8,432,1,1
S0030442,U006781,,2024-11-25 08:47:00,2024-11-25,CH09,Direct,CMP_DIR_BRI,(direct),none,/resources,Desktop,Bristol,0,4,134,0,0
S0030443,U024680,,2024-11-25 23:39:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_LEE,google,cpc_brand,/solutions,Desktop,Leeds,0,4,317,0,0
S0030444,U012475,,2024-11-25 15:27:00,2024-11-25,CH01,Paid Search - Brand,CMP_PAI_BRI,google,cpc_brand,/solutions,Desktop,Bristol,0,2,890,0,0
S0030445,U023829,,2024-11-25 01:34:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/solutions,Desktop,Bristol,0,3,786,0,0
S0030446,U014053,,2024-11-25 22:22:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/pricing,Mobile,Manchester,0,4,607,0,0
S0030447,U013265,,2024-11-25 10:42:00,2024-11-25,CH09,Direct,CMP_DIR_LON,(direct),none,/resources,Mobile,London,1,3,171,0,0
S0030448,U006916,CU001853,2024-11-25 05:57:00,2024-11-25,CH10,Partner,CMP_PAR_SHE,partner,referral,/pricing,Desktop,Sheffield,1,5,731,1,1
S0030449,U010742,,2024-11-25 10:22:00,2024-11-25,CH09,Direct,CMP_DIR_LEE,(direct),none,/enterprise,Desktop,Leeds,1,2,474,0,0
S0030450,U027017,,2024-11-25 05:55:00,2024-11-25,CH06,Display,CMP_DIS_LEE,dv360,display,/pricing,Desktop,Leeds,0,5,807,0,0
S0030451,U028214,,2024-11-25 21:24:00,2024-11-25,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/enterprise,Tablet,London,0,7,810,0,0
S0030452,U014174,,2024-11-25 04:15:00,2024-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/enterprise,Mobile,Manchester,1,1,684,0,0
S0030453,U009738,CU001854,2024-11-25 14:07:00,2024-11-25,CH07,Email,CMP_EMA_BRI,crm,email,/solutions,Mobile,Bristol,1,1,395,1,1
S0030454,U004191,,2024-11-25 08:46:00,2024-11-25,CH09,Direct,CMP_DIR_CAR,(direct),none,/solutions,Desktop,Cardiff,0,7,71,0,0
