week_start_date,geo_id,market,channel_id,channel_name,spend_gbp,impressions,clicks,sessions,leads,opportunities,orders,revenue_gbp,baseline_revenue_gbp,promotion_flag,product_launch_flag,seasonality_index,competitor_event_flag,geo_test_id,treatment_flag
2024-10-21,G07,Liverpool,CH05,YouTube,570.61,48282,283,353,4,1,0,13373.14,12460.75,0,0,0.8937452769216148,0,,0
2024-10-21,G07,Liverpool,CH06,Display,309.59,61919,174,186,1,0,0,11605.8,11838.44,0,0,0.8937452769216148,0,,0
2024-10-21,G08,Sheffield,CH01,Paid Search - Brand,420.79,5159,421,490,34,9,2,12520.34,11932.64,0,0,0.8937452769216148,0,,0
2024-10-21,G08,Sheffield,CH02,Paid Search - Non-Brand,844.84,13022,565,578,27,7,2,9480.36,9176.37,0,0,0.8937452769216148,0,,0
2024-10-21,G08,Sheffield,CH03,Paid Social,617.31,61109,710,735,18,5,2,10241.5,9925.72,0,0,0.8937452769216148,0,,0
2024-10-21,G08,Sheffield,CH04,LinkedIn,605.79,17593,147,166,8,2,0,9291.04,9727.65,0,0,0.8937452769216148,0,,0
2024-10-21,G08,Sheffield,CH05,YouTube,535.83,45606,263,319,4,1,0,11382.2,11171.38,0,0,0.8937452769216148,0,,0
2024-10-21,G08,Sheffield,CH06,Display,325.19,64946,184,201,2,0,0,13641.35,12459.02,0,0,0.8937452769216148,0,,0
2024-10-21,G09,Edinburgh,CH01,Paid Search - Brand,379.51,4706,371,462,27,8,1,11060.67,10853.06,0,0,0.8937452769216148,0,,0
2024-10-21,G09,Edinburgh,CH02,Paid Search - Non-Brand,925.51,14065,613,632,26,9,1,11550.86,10640.13,0,0,0.8937452769216148,0,,0
2024-10-21,G09,Edinburgh,CH03,Paid Social,731.87,75406,929,1154,28,8,1,9975.26,10212.71,0,0,0.8937452769216148,0,,0
2024-10-21,G09,Edinburgh,CH04,LinkedIn,638.42,17783,142,156,6,1,0,11456.59,10572.25,0,0,0.8937452769216148,0,,0
2024-10-21,G09,Edinburgh,CH05,YouTube,468.46,39675,227,235,3,0,0,11263.11,10988.49,0,0,0.8937452769216148,0,,0
2024-10-21,G09,Edinburgh,CH06,Display,286.76,56839,168,200,2,0,0,11801.82,11501.43,0,0,0.8937452769216148,0,,0
2024-10-21,G10,Cardiff,CH01,Paid Search - Brand,380.64,4964,406,489,32,9,2,10144.72,10265.09,0,0,0.8937452769216148,0,,0
2024-10-21,G10,Cardiff,CH02,Paid Search - Non-Brand,800.17,12202,557,587,20,4,1,8494.14,8355.77,0,0,0.8937452769216148,0,,0
2024-10-21,G10,Cardiff,CH03,Paid Social,633.38,64138,760,870,20,6,1,10103.66,9927.21,0,0,0.8937452769216148,0,,0
2024-10-21,G10,Cardiff,CH04,LinkedIn,560.19,16043,121,121,6,2,0,9640.27,9892.55,0,0,0.8937452769216148,0,,0
2024-10-21,G10,Cardiff,CH05,YouTube,416.85,34575,201,227,2,0,0,9317.01,9894.79,0,0,0.8937452769216148,1,,0
2024-10-21,G10,Cardiff,CH06,Display,260.63,52687,149,157,1,0,0,9277.63,9775.39,0,0,0.8937452769216148,0,,0
2024-10-28,G01,London,CH01,Paid Search - Brand,881.79,10886,969,1124,85,16,3,25111.72,25402.82,0,0,0.9012419360927612,0,,0
2024-10-28,G01,London,CH02,Paid Search - Non-Brand,2089.24,33194,1476,1675,64,24,5,27334.71,27262.73,0,0,0.9012419360927612,0,,0
2024-10-28,G01,London,CH03,Paid Social,1573.29,154078,1902,2151,66,23,10,28366.73,28184.57,0,0,0.9012419360927612,0,,0
2024-10-28,G01,London,CH04,LinkedIn,1380.36,38732,316,329,17,6,2,24295.28,24556.23,0,0,0.9012419360927612,0,,0
2024-10-28,G01,London,CH05,YouTube,1040.15,85302,487,591,8,2,0,27958.46,27438.03,0,0,0.9012419360927612,0,,0
2024-10-28,G01,London,CH06,Display,681.08,137917,402,494,4,1,0,27973.06,25798.88,0,0,0.9012419360927612,0,,0
2024-10-28,G02,Manchester,CH01,Paid Search - Brand,700.19,8843,704,730,43,14,2,17385.07,17907.51,0,0,0.9012419360927612,0,,0
2024-10-28,G02,Manchester,CH02,Paid Search - Non-Brand,1344.79,20892,1040,1182,40,9,3,16947.26,16261.84,0,0,0.9012419360927612,0,,0
2024-10-28,G02,Manchester,CH03,Paid Social,1158.44,115979,1425,1708,49,12,2,18237.85,18675.2,0,0,0.9012419360927612,0,,0
2024-10-28,G02,Manchester,CH04,LinkedIn,910.02,24851,206,219,10,3,1,20232.14,20466.48,0,0,0.9012419360927612,0,,0
2024-10-28,G02,Manchester,CH05,YouTube,823.3,66650,408,459,7,2,0,16192.06,16322.05,0,0,0.9012419360927612,0,,0
2024-10-28,G02,Manchester,CH06,Display,461.12,94026,280,326,3,1,0,18064.13,18097.77,0,0,0.9012419360927612,0,,0
2024-10-28,G03,Birmingham,CH01,Paid Search - Brand,594.61,7599,653,726,45,14,2,17198.59,16767.19,0,0,0.9012419360927612,0,,0
2024-10-28,G03,Birmingham,CH02,Paid Search - Non-Brand,1225.26,18160,797,814,35,6,1,17451.41,17254.75,0,0,0.9012419360927612,0,,0
2024-10-28,G03,Birmingham,CH03,Paid Social,1219.15,121408,1611,1720,43,14,5,17878.92,16747.18,0,0,0.9012419360927612,0,,0
2024-10-28,G03,Birmingham,CH04,LinkedIn,857.15,24426,187,223,8,1,0,15171.14,16113.32,0,0,0.9012419360927612,0,,0
2024-10-28,G03,Birmingham,CH05,YouTube,712.21,59164,342,402,5,1,0,13888.33,14342.85,0,0,0.9012419360927612,0,,0
2024-10-28,G03,Birmingham,CH06,Display,435.08,88033,268,289,2,0,0,17338.1,17599.56,0,0,0.9012419360927612,0,,0
2024-10-28,G04,Leeds,CH01,Paid Search - Brand,503.87,6162,540,626,34,9,3,14051.0,13663.45,0,0,0.9012419360927612,0,,0
2024-10-28,G04,Leeds,CH02,Paid Search - Non-Brand,1059.28,16334,757,920,44,11,2,13918.66,13863.28,0,0,0.9012419360927612,0,,0
2024-10-28,G04,Leeds,CH03,Paid Social,879.04,90315,1132,1156,28,6,1,12496.62,13204.57,0,0,0.9012419360927612,0,,0
2024-10-28,G04,Leeds,CH04,LinkedIn,827.4,23288,198,233,8,2,0,15349.95,15417.3,0,0,0.9012419360927612,0,,0
2024-10-28,G04,Leeds,CH05,YouTube,676.56,56800,335,340,5,1,0,17131.9,16436.74,0,0,0.9012419360927612,0,,0
2024-10-28,G04,Leeds,CH06,Display,372.58,73776,213,236,2,0,0,14530.91,13329.07,0,0,0.9012419360927612,0,,0
2024-10-28,G05,Bristol,CH01,Paid Search - Brand,575.19,7346,642,676,49,14,6,15077.94,15037.86,0,0,0.9012419360927612,1,,0
2024-10-28,G05,Bristol,CH02,Paid Search - Non-Brand,1007.32,15609,712,800,32,8,3,13888.09,13550.3,0,0,0.9012419360927612,0,,0
2024-10-28,G05,Bristol,CH03,Paid Social,833.77,85228,1060,1130,27,10,2,14089.01,13886.61,0,0,0.9012419360927612,0,,0
2024-10-28,G05,Bristol,CH04,LinkedIn,663.98,19058,145,153,5,1,0,14571.41,14464.66,0,0,0.9012419360927612,0,,0
2024-10-28,G05,Bristol,CH05,YouTube,641.81,53974,340,358,4,1,0,14079.18,14825.86,0,0,0.9012419360927612,0,,0
2024-10-28,G05,Bristol,CH06,Display,362.8,71702,208,224,2,0,0,12203.99,12294.53,0,0,0.9012419360927612,0,,0
2024-10-28,G06,Glasgow,CH01,Paid Search - Brand,413.96,4986,376,384,27,9,3,11141.88,11481.91,0,0,0.9012419360927612,0,,0
2024-10-28,G06,Glasgow,CH02,Paid Search - Non-Brand,861.85,13589,594,739,25,7,2,12091.31,12036.46,0,0,0.9012419360927612,0,,0
2024-10-28,G06,Glasgow,CH03,Paid Social,782.98,78901,905,1095,25,7,2,9988.71,10339.29,0,0,0.9012419360927612,0,,0
2024-10-28,G06,Glasgow,CH04,LinkedIn,619.86,17727,147,156,6,1,0,12156.07,11341.11,0,0,0.9012419360927612,0,,0
2024-10-28,G06,Glasgow,CH05,YouTube,491.76,40396,218,226,4,1,0,12958.12,12080.02,0,0,0.9012419360927612,0,,0
2024-10-28,G06,Glasgow,CH06,Display,346.67,71225,200,243,2,0,0,10791.87,10599.89,0,0,0.9012419360927612,0,,0
2024-10-28,G07,Liverpool,CH01,Paid Search - Brand,451.68,5732,488,524,29,5,1,13269.85,12895.55,0,0,0.9012419360927612,0,,0
2024-10-28,G07,Liverpool,CH02,Paid Search - Non-Brand,919.65,13925,595,676,32,7,2,13931.63,13352.24,0,0,0.9012419360927612,0,,0
2024-10-28,G07,Liverpool,CH03,Paid Social,757.57,77916,985,1077,33,10,3,11634.29,11130.52,0,0,0.9012419360927612,0,,0
2024-10-28,G07,Liverpool,CH04,LinkedIn,661.63,18975,139,165,6,1,0,10896.29,11623.21,0,0,0.9012419360927612,0,,0
2024-10-28,G07,Liverpool,CH05,YouTube,561.64,45375,252,279,4,1,0,10886.84,11481.73,0,0,0.9012419360927612,0,,0
2024-10-28,G07,Liverpool,CH06,Display,325.33,62577,190,219,1,0,0,14945.74,14091.94,0,0,0.9012419360927612,0,,0
2024-10-28,G08,Sheffield,CH01,Paid Search - Brand,441.59,5389,430,482,34,11,4,11235.87,11453.95,0,0,0.9012419360927612,0,,0
2024-10-28,G08,Sheffield,CH02,Paid Search - Non-Brand,853.12,13163,591,687,25,6,2,10252.9,10134.15,0,0,0.9012419360927612,0,,0
2024-10-28,G08,Sheffield,CH03,Paid Social,724.18,69773,831,973,32,9,2,12700.56,12234.04,0,0,0.9012419360927612,0,,0
2024-10-28,G08,Sheffield,CH04,LinkedIn,571.92,16389,126,131,6,1,0,11645.58,11228.92,0,0,0.9012419360927612,0,,0
2024-10-28,G08,Sheffield,CH05,YouTube,471.57,39551,230,233,3,1,0,13366.72,12487.92,0,0,0.9012419360927612,0,,0
2024-10-28,G08,Sheffield,CH06,Display,273.02,53344,153,186,2,0,0,10557.47,11040.57,0,0,0.9012419360927612,0,,0
2024-10-28,G09,Edinburgh,CH01,Paid Search - Brand,384.85,4792,425,445,29,8,3,9972.4,10055.58,0,0,0.9012419360927612,0,,0
2024-10-28,G09,Edinburgh,CH02,Paid Search - Non-Brand,870.65,13180,609,609,26,4,1,12398.32,11351.58,0,0,0.9012419360927612,0,,0
2024-10-28,G09,Edinburgh,CH03,Paid Social,639.89,64595,803,994,29,8,2,11068.69,11053.48,0,0,0.9012419360927612,0,,0
2024-10-28,G09,Edinburgh,CH04,LinkedIn,566.94,16315,133,156,6,1,0,10897.76,10352.84,0,0,0.9012419360927612,0,,0
2024-10-28,G09,Edinburgh,CH05,YouTube,533.63,46334,281,336,5,1,0,9893.03,10302.24,0,0,0.9012419360927612,0,,0
2024-10-28,G09,Edinburgh,CH06,Display,285.75,56766,172,194,2,0,0,11608.99,11451.48,0,0,0.9012419360927612,0,,0
2024-10-28,G10,Cardiff,CH01,Paid Search - Brand,369.14,4620,390,416,30,8,1,8992.69,9350.02,0,0,0.9012419360927612,0,,0
2024-10-28,G10,Cardiff,CH02,Paid Search - Non-Brand,822.24,12611,569,665,27,5,1,10164.57,9903.18,0,0,0.9012419360927612,0,,0
2024-10-28,G10,Cardiff,CH03,Paid Social,557.92,57585,702,784,19,6,1,10366.88,9779.79,0,0,0.9012419360927612,0,,0
2024-10-28,G10,Cardiff,CH04,LinkedIn,498.62,14373,109,129,5,1,0,9566.51,9463.59,0,0,0.9012419360927612,0,,0
2024-10-28,G10,Cardiff,CH05,YouTube,510.57,42393,246,299,4,0,0,10652.22,10282.61,0,0,0.9012419360927612,0,,0
2024-10-28,G10,Cardiff,CH06,Display,276.92,56396,166,187,2,0,0,9500.84,9548.07,0,0,0.9012419360927612,0,,0
2024-11-04,G01,London,CH01,Paid Search - Brand,927.57,11617,969,1038,71,16,6,26047.41,26385.22,0,0,0.9101787102194678,0,,0
2024-11-04,G01,London,CH02,Paid Search - Non-Brand,1752.59,27349,1109,1367,60,15,3,25987.51,25859.19,0,0,0.9101787102194678,0,,0
2024-11-04,G01,London,CH03,Paid Social,1693.75,168374,2093,2239,73,20,4,23685.67,24917.41,0,0,0.9101787102194678,0,,0
2024-11-04,G01,London,CH04,LinkedIn,1318.96,37516,318,329,14,3,1,25485.93,26119.4,0,0,0.9101787102194678,0,,0
2024-11-04,G01,London,CH05,YouTube,1041.36,86443,525,554,8,2,0,23050.01,24576.94,0,0,0.9101787102194678,0,,0
2024-11-04,G01,London,CH06,Display,692.38,137472,435,475,3,1,0,25657.85,25515.11,0,0,0.9101787102194678,0,,0
2024-11-04,G02,Manchester,CH01,Paid Search - Brand,675.86,8457,709,784,49,11,2,17766.44,18359.47,0,0,0.9101787102194678,0,,0
2024-11-04,G02,Manchester,CH02,Paid Search - Non-Brand,1265.61,19490,926,1118,42,9,4,17161.35,16800.44,0,0,0.9101787102194678,0,,0
2024-11-04,G02,Manchester,CH03,Paid Social,1136.42,115417,1318,1477,41,13,3,20901.66,19656.23,0,0,0.9101787102194678,0,,0
2024-11-04,G02,Manchester,CH04,LinkedIn,927.0,26572,206,229,9,1,0,15507.98,16525.49,0,0,0.9101787102194678,0,,0
2024-11-04,G02,Manchester,CH05,YouTube,742.3,61682,378,416,6,2,0,19060.44,18098.4,0,0,0.9101787102194678,0,,0
2024-11-04,G02,Manchester,CH06,Display,475.55,96650,287,323,3,0,0,16527.35,17713.71,0,0,0.9101787102194678,0,,0
2024-11-04,G03,Birmingham,CH01,Paid Search - Brand,581.65,7291,614,660,44,16,4,17409.85,17909.88,0,0,0.9101787102194678,0,,0
2024-11-04,G03,Birmingham,CH02,Paid Search - Non-Brand,1205.62,18503,836,943,37,8,2,16865.85,17214.4,0,0,0.9101787102194678,0,,0
2024-11-04,G03,Birmingham,CH03,Paid Social,1036.61,102114,1125,1403,39,12,3,18264.58,17778.29,0,0,0.9101787102194678,0,,0
2024-11-04,G03,Birmingham,CH04,LinkedIn,900.02,26475,203,252,11,4,1,18052.01,17455.69,0,0,0.9101787102194678,0,,0
2024-11-04,G03,Birmingham,CH05,YouTube,777.05,64914,388,455,7,1,0,17164.56,17129.89,0,0,0.9101787102194678,0,,0
2024-11-04,G03,Birmingham,CH06,Display,463.56,96420,266,290,2,0,0,18114.98,18730.59,0,0,0.9101787102194678,0,,0
2024-11-04,G04,Leeds,CH01,Paid Search - Brand,491.67,6063,522,638,39,12,2,13918.82,13958.52,0,0,0.9101787102194678,0,,0
2024-11-04,G04,Leeds,CH02,Paid Search - Non-Brand,1282.24,19413,926,1117,38,11,2,14508.66,14757.7,0,0,0.9101787102194678,0,,0
2024-11-04,G04,Leeds,CH03,Paid Social,941.11,92599,1148,1389,43,16,4,16499.29,15478.9,0,0,0.9101787102194678,0,,0
2024-11-04,G04,Leeds,CH04,LinkedIn,749.51,21088,162,195,9,2,0,15577.95,14670.0,0,0,0.9101787102194678,0,,0
2024-11-04,G04,Leeds,CH05,YouTube,682.3,55869,325,361,5,1,0,12403.58,13346.98,0,0,0.9101787102194678,0,,0
2024-11-04,G04,Leeds,CH06,Display,388.96,78628,226,235,2,0,0,16086.27,15661.77,0,0,0.9101787102194678,0,,0
2024-11-04,G05,Bristol,CH01,Paid Search - Brand,486.22,6077,493,495,28,8,2,13110.91,13180.34,0,0,0.9101787102194678,0,,0
2024-11-04,G05,Bristol,CH02,Paid Search - Non-Brand,1011.18,15888,730,815,27,8,1,14387.16,13141.0,0,0,0.9101787102194678,0,,0
2024-11-04,G05,Bristol,CH03,Paid Social,913.39,89354,1117,1141,36,8,3,15232.65,14250.79,0,0,0.9101787102194678,0,,0
2024-11-04,G05,Bristol,CH04,LinkedIn,739.11,21631,164,187,9,2,0,12788.31,13237.32,0,0,0.9101787102194678,0,,0
2024-11-04,G05,Bristol,CH05,YouTube,585.48,47981,286,301,3,0,0,13470.12,13447.04,0,0,0.9101787102194678,0,,0
2024-11-04,G05,Bristol,CH06,Display,364.97,73481,216,250,2,0,0,15470.51,14546.44,0,0,0.9101787102194678,0,,0
2024-11-04,G06,Glasgow,CH01,Paid Search - Brand,438.63,5438,473,546,35,9,3,13325.75,13267.74,0,0,0.9101787102194678,0,,0
2024-11-04,G06,Glasgow,CH02,Paid Search - Non-Brand,920.42,14195,603,690,30,5,1,12922.67,12926.37,0,0,0.9101787102194678,0,,0
2024-11-04,G06,Glasgow,CH03,Paid Social,714.01,72556,910,931,25,8,2,10788.09,11402.05,0,0,0.9101787102194678,0,,0
2024-11-04,G06,Glasgow,CH04,LinkedIn,623.23,17546,147,151,6,1,0,12846.83,12061.02,0,0,0.9101787102194678,0,,0
2024-11-04,G06,Glasgow,CH05,YouTube,636.08,54048,326,369,5,1,0,12361.58,12937.23,0,0,0.9101787102194678,0,,0
2024-11-04,G06,Glasgow,CH06,Display,339.49,67100,196,199,1,0,0,11561.95,11495.61,0,0,0.9101787102194678,0,,0
2024-11-04,G07,Liverpool,CH01,Paid Search - Brand,481.06,5941,506,582,42,8,2,13326.91,13213.97,0,0,0.9101787102194678,0,,0
2024-11-04,G07,Liverpool,CH02,Paid Search - Non-Brand,868.2,13480,633,760,31,7,2,13286.47,12671.38,0,0,0.9101787102194678,0,,0
2024-11-04,G07,Liverpool,CH03,Paid Social,875.75,85284,914,933,28,8,3,15158.28,15798.42,0,0,0.9101787102194678,0,,0
2024-11-04,G07,Liverpool,CH04,LinkedIn,583.44,16827,128,155,8,2,0,14037.38,13246.29,0,0,0.9101787102194678,0,,0
2024-11-04,G07,Liverpool,CH05,YouTube,609.79,51232,308,379,6,1,0,11782.39,11869.94,0,0,0.9101787102194678,0,,0
2024-11-04,G07,Liverpool,CH06,Display,342.17,66171,176,180,1,0,0,12529.61,12665.31,0,0,0.9101787102194678,0,,0
2024-11-04,G08,Sheffield,CH01,Paid Search - Brand,449.35,5625,475,574,44,11,4,11334.23,10829.19,0,0,0.9101787102194678,0,,0
2024-11-04,G08,Sheffield,CH02,Paid Search - Non-Brand,1033.19,15914,773,794,37,7,2,13156.81,12614.66,0,0,0.9101787102194678,0,,0
2024-11-04,G08,Sheffield,CH03,Paid Social,715.69,73761,878,926,27,5,1,12000.02,11723.82,0,0,0.9101787102194678,0,,0
2024-11-04,G08,Sheffield,CH04,LinkedIn,592.68,16990,138,171,8,1,0,11382.09,10797.32,0,0,0.9101787102194678,0,,0
2024-11-04,G08,Sheffield,CH05,YouTube,484.79,40556,237,264,4,1,0,9134.2,10575.09,0,0,0.9101787102194678,1,,0
2024-11-04,G08,Sheffield,CH06,Display,304.74,59470,163,186,1,0,0,11085.71,10760.21,0,0,0.9101787102194678,0,,0
2024-11-04,G09,Edinburgh,CH01,Paid Search - Brand,397.26,5082,456,468,32,11,2,12760.99,13090.61,0,0,0.9101787102194678,0,,0
2024-11-04,G09,Edinburgh,CH02,Paid Search - Non-Brand,809.33,12476,537,596,26,5,1,11647.82,10825.44,0,0,0.9101787102194678,0,,0
2024-11-04,G09,Edinburgh,CH03,Paid Social,624.39,62759,826,854,25,4,1,11480.57,11741.81,0,0,0.9101787102194678,0,,0
2024-11-04,G09,Edinburgh,CH04,LinkedIn,602.78,17311,137,139,7,1,0,10548.15,10298.09,0,0,0.9101787102194678,0,,0
2024-11-04,G09,Edinburgh,CH05,YouTube,459.49,38795,207,214,3,0,0,9985.13,10682.26,0,0,0.9101787102194678,0,,0
2024-11-04,G09,Edinburgh,CH06,Display,278.72,53456,140,154,1,0,0,11866.71,11003.8,0,0,0.9101787102194678,0,,0
2024-11-04,G10,Cardiff,CH01,Paid Search - Brand,390.34,4796,399,494,26,7,2,9931.2,9968.0,0,0,0.9101787102194678,0,,0
2024-11-04,G10,Cardiff,CH02,Paid Search - Non-Brand,811.7,12412,532,596,21,7,2,10404.08,10433.42,0,0,0.9101787102194678,0,,0
2024-11-04,G10,Cardiff,CH03,Paid Social,599.91,59703,761,845,24,5,1,10504.67,10199.52,0,0,0.9101787102194678,0,,0
2024-11-04,G10,Cardiff,CH04,LinkedIn,521.08,14286,110,112,4,0,0,9122.14,9483.24,0,0,0.9101787102194678,0,,0
2024-11-04,G10,Cardiff,CH05,YouTube,472.47,39084,235,275,4,0,0,9585.93,9409.52,0,0,0.9101787102194678,0,,0
2024-11-04,G10,Cardiff,CH06,Display,240.93,47459,134,149,1,0,0,9715.07,9302.83,0,0,0.9101787102194678,0,,0
2024-11-11,G01,London,CH01,Paid Search - Brand,929.91,11762,1016,1035,57,18,6,22577.79,23383.26,0,0,0.9204252810111045,0,,0
2024-11-11,G01,London,CH02,Paid Search - Non-Brand,2012.93,30881,1381,1426,62,19,5,24385.48,24111.23,0,0,0.9204252810111045,0,,0
2024-11-11,G01,London,CH03,Paid Social,1502.61,153141,1851,2252,52,16,3,26249.68,24547.87,0,0,0.9204252810111045,0,,0
2024-11-11,G01,London,CH04,LinkedIn,1191.98,34974,241,279,11,2,0,26504.84,24846.73,0,0,0.9204252810111045,0,,0
2024-11-11,G01,London,CH05,YouTube,1183.63,103234,645,732,9,3,1,24053.91,24008.54,0,0,0.9204252810111045,0,,0
2024-11-11,G01,London,CH06,Display,680.51,132792,419,508,5,1,0,22467.85,24347.0,0,0,0.9204252810111045,1,,0
2024-11-11,G02,Manchester,CH01,Paid Search - Brand,730.07,9276,804,894,47,10,3,16886.25,16567.97,0,0,0.9204252810111045,0,,0
2024-11-11,G02,Manchester,CH02,Paid Search - Non-Brand,1449.77,22429,924,972,32,6,2,19919.79,18725.71,0,0,0.9204252810111045,0,,0
2024-11-11,G02,Manchester,CH03,Paid Social,1274.97,131479,1640,1945,49,16,5,19415.33,18191.7,0,0,0.9204252810111045,0,,0
2024-11-11,G02,Manchester,CH04,LinkedIn,880.14,25738,204,205,7,1,0,18736.53,17678.15,0,0,0.9204252810111045,0,,0
2024-11-11,G02,Manchester,CH05,YouTube,713.08,60847,351,401,6,1,0,20472.41,19280.17,0,0,0.9204252810111045,0,,0
2024-11-11,G02,Manchester,CH06,Display,475.96,94734,271,304,2,0,0,17677.66,17763.76,0,0,0.9204252810111045,0,,0
2024-11-11,G03,Birmingham,CH01,Paid Search - Brand,616.64,7455,631,734,42,7,3,15970.18,16446.71,0,0,0.9204252810111045,0,,0
2024-11-11,G03,Birmingham,CH02,Paid Search - Non-Brand,1109.5,17357,832,868,39,12,3,16971.38,17251.62,0,0,0.9204252810111045,0,,0
2024-11-11,G03,Birmingham,CH03,Paid Social,1042.13,103275,1236,1444,39,11,3,20592.6,19914.65,0,0,0.9204252810111045,0,,0
2024-11-11,G03,Birmingham,CH04,LinkedIn,901.55,25781,194,217,7,1,0,15881.79,16444.83,0,0,0.9204252810111045,0,,0
2024-11-11,G03,Birmingham,CH05,YouTube,814.66,66933,396,492,7,2,0,18765.37,18221.34,0,0,0.9204252810111045,0,,0
2024-11-11,G03,Birmingham,CH06,Display,454.48,91247,264,300,2,0,0,19049.45,18965.61,0,0,0.9204252810111045,0,,0
2024-11-11,G04,Leeds,CH01,Paid Search - Brand,537.68,6649,570,674,49,14,5,12317.49,12533.83,0,0,0.9204252810111045,0,,0
2024-11-11,G04,Leeds,CH02,Paid Search - Non-Brand,1138.66,17387,779,966,37,14,5,16243.31,16990.87,0,0,0.9204252810111045,0,,0
2024-11-11,G04,Leeds,CH03,Paid Social,941.83,96013,1232,1385,45,11,4,14279.55,14404.49,0,0,0.9204252810111045,0,,0
2024-11-11,G04,Leeds,CH04,LinkedIn,709.84,19783,173,208,7,1,0,14651.05,14033.18,0,0,0.9204252810111045,0,,0
2024-11-11,G04,Leeds,CH05,YouTube,588.35,48609,300,308,4,0,0,15098.14,16005.53,0,0,0.9204252810111045,0,,0
2024-11-11,G04,Leeds,CH06,Display,419.91,85515,253,309,3,0,0,14153.61,14147.74,0,0,0.9204252810111045,0,,0
2024-11-11,G05,Bristol,CH01,Paid Search - Brand,477.38,6027,517,523,38,9,3,13835.91,14167.88,0,0,0.9204252810111045,0,,0
2024-11-11,G05,Bristol,CH02,Paid Search - Non-Brand,1004.05,15979,712,795,36,9,2,13675.31,13802.72,0,0,0.9204252810111045,0,,0
2024-11-11,G05,Bristol,CH03,Paid Social,733.88,72765,860,901,28,5,1,13498.4,14171.05,0,0,0.9204252810111045,0,,0
2024-11-11,G05,Bristol,CH04,LinkedIn,639.83,18966,149,163,8,2,0,13574.96,13265.88,0,0,0.9204252810111045,0,,0
2024-11-11,G05,Bristol,CH05,YouTube,564.0,46689,280,324,4,0,0,13774.36,14275.15,0,0,0.9204252810111045,1,,0
2024-11-11,G05,Bristol,CH06,Display,341.46,68215,193,220,2,0,0,12951.43,13172.13,0,0,0.9204252810111045,0,,0
2024-11-11,G06,Glasgow,CH01,Paid Search - Brand,502.42,6284,523,602,39,9,3,11995.16,11734.0,0,0,0.9204252810111045,0,,0
2024-11-11,G06,Glasgow,CH02,Paid Search - Non-Brand,951.74,14888,653,734,27,9,3,15252.27,14055.15,0,0,0.9204252810111045,0,,0
2024-11-11,G06,Glasgow,CH03,Paid Social,684.59,67930,800,824,27,6,1,14867.54,14322.49,0,0,0.9204252810111045,0,,0
2024-11-11,G06,Glasgow,CH04,LinkedIn,561.31,16121,136,160,6,1,0,11177.09,10942.37,0,0,0.9204252810111045,0,,0
2024-11-11,G06,Glasgow,CH05,YouTube,537.12,44244,253,293,5,1,0,11618.3,12002.23,0,0,0.9204252810111045,0,,0
2024-11-11,G06,Glasgow,CH06,Display,354.13,68848,184,184,2,0,0,12525.99,12016.35,0,0,0.9204252810111045,0,,0
2024-11-11,G07,Liverpool,CH01,Paid Search - Brand,506.06,6363,564,673,48,15,5,11954.61,11954.14,0,0,0.9204252810111045,0,,0
2024-11-11,G07,Liverpool,CH02,Paid Search - Non-Brand,1025.37,15205,754,848,33,6,1,12585.71,12261.15,0,0,0.9204252810111045,0,,0
2024-11-11,G07,Liverpool,CH03,Paid Social,881.9,88127,1010,1035,27,8,3,13151.42,12434.03,0,0,0.9204252810111045,0,,0
2024-11-11,G07,Liverpool,CH04,LinkedIn,681.52,20233,156,179,8,1,0,12565.79,11990.59,0,0,0.9204252810111045,0,,0
2024-11-11,G07,Liverpool,CH05,YouTube,565.77,46876,283,315,4,0,0,15110.8,13912.0,0,0,0.9204252810111045,0,,0
2024-11-11,G07,Liverpool,CH06,Display,320.73,63634,193,208,1,0,0,12865.41,12117.01,0,0,0.9204252810111045,0,,0
2024-11-11,G08,Sheffield,CH01,Paid Search - Brand,470.87,5900,477,563,33,8,2,12281.73,11979.01,0,0,0.9204252810111045,0,,0
2024-11-11,G08,Sheffield,CH02,Paid Search - Non-Brand,840.78,13050,628,635,28,6,1,12127.12,11948.2,0,0,0.9204252810111045,0,,0
2024-11-11,G08,Sheffield,CH03,Paid Social,725.54,71749,866,949,21,3,0,12014.21,11620.02,0,0,0.9204252810111045,0,,0
2024-11-11,G08,Sheffield,CH04,LinkedIn,582.76,16676,122,150,5,1,0,14065.96,13018.98,0,0,0.9204252810111045,0,,0
2024-11-11,G08,Sheffield,CH05,YouTube,491.71,41471,249,253,4,1,0,11794.27,11650.23,0,0,0.9204252810111045,0,,0
2024-11-11,G08,Sheffield,CH06,Display,354.79,70644,216,268,2,0,0,9672.68,10339.07,0,0,0.9204252810111045,0,,0
2024-11-11,G09,Edinburgh,CH01,Paid Search - Brand,420.33,5116,452,462,31,9,2,10797.22,10938.4,0,0,0.9204252810111045,0,,0
2024-11-11,G09,Edinburgh,CH02,Paid Search - Non-Brand,786.32,12161,565,676,32,10,3,12166.35,11729.2,0,0,0.9204252810111045,0,,0
2024-11-11,G09,Edinburgh,CH03,Paid Social,819.04,78674,906,1029,33,11,3,12026.95,11348.13,0,0,0.9204252810111045,0,,0
2024-11-11,G09,Edinburgh,CH04,LinkedIn,605.65,17108,127,133,5,1,0,11342.77,10849.5,0,0,0.9204252810111045,0,,0
